label_scope,config,n_news,gold_positive_pairs,gold_mean_labels,gold_empty_news,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,ensemble,threshold
all,latent_v3_only@0.70,237,656,2.7679324894514767,10,38,0.16033755274261605,0.8947368421052632,0.051829268292682924,0.09798270893371758,0.11144909337329059,0.11056861563190676,1.0,0.14537444933920704,0.25384615384615383,0,194,latent_v3_only,0.7
all,latent_v3_only@0.80,237,656,2.7679324894514767,10,37,0.15611814345991562,0.8918918918918919,0.05030487804878049,0.09523809523809523,0.11065249800009111,0.1098653807514567,1.0,0.14537444933920704,0.25384615384615383,0,194,latent_v3_only,0.8
all,latent_v3_only@0.90,237,656,2.7679324894514767,10,34,0.14345991561181434,0.9117647058823529,0.04725609756097561,0.08985507246376812,0.09703622921140852,0.10825798673899939,1.0,0.14537444933920704,0.25384615384615383,0,194,latent_v3_only,0.9
all,balanced030_or_latent045,237,656,2.7679324894514767,10,382,1.6118143459915613,0.6230366492146597,0.3628048780487805,0.45857418111753373,0.26607716168379464,0.43006922753758203,0.9606986899563319,0.9691629955947136,0.9649122807017544,9,7,balanced030_or_latent045,mixed
all,balanced030_or_thinking030,237,656,2.7679324894514767,10,270,1.139240506329114,0.6777777777777778,0.27896341463414637,0.3952483801295896,0.1693435165991808,0.40116870939655747,0.9765258215962441,0.9162995594713657,0.9454545454545454,5,19,balanced030_or_thinking030,mixed
all,balanced030_or_thinking030_or_grouped035_or_latent045,237,656,2.7679324894514767,10,468,1.9746835443037976,0.5705128205128205,0.4070121951219512,0.4750889679715303,0.30664300421896706,0.44388337869350525,0.9613733905579399,0.986784140969163,0.9739130434782609,9,3,balanced030_or_thinking030_or_grouped035_or_latent045,mixed
all,high_recall_union_010_010_005_010,237,656,2.7679324894514767,10,815,3.438818565400844,0.4110429447852761,0.510670731707317,0.4554724677090415,0.3123561244319365,0.4191246400107159,0.9578059071729957,1.0,0.978448275862069,10,0,high_recall_union_010_010_005_010,mixed
direct_context,all_search_sources_max@0.05,237,502,2.1181434599156117,39,861,3.632911392405063,0.3228803716608595,0.5537848605577689,0.40792369772560527,0.3069928721183529,0.36514359995372647,0.8354430379746836,1.0,0.9103448275862069,39,0,all_search_sources_max,0.05
direct_context,all_search_sources_max@0.10,237,502,2.1181434599156117,39,861,3.632911392405063,0.3228803716608595,0.5537848605577689,0.40792369772560527,0.3069928721183529,0.36514359995372647,0.8354430379746836,1.0,0.9103448275862069,39,0,all_search_sources_max,0.1
direct_context,all_search_sources_max@0.15,237,502,2.1181434599156117,39,861,3.632911392405063,0.3228803716608595,0.5537848605577689,0.40792369772560527,0.3069928721183529,0.36514359995372647,0.8354430379746836,1.0,0.9103448275862069,39,0,all_search_sources_max,0.15
direct_context,all_search_sources_max@0.20,237,502,2.1181434599156117,39,861,3.632911392405063,0.3228803716608595,0.5537848605577689,0.40792369772560527,0.3069928721183529,0.36514359995372647,0.8354430379746836,1.0,0.9103448275862069,39,0,all_search_sources_max,0.2
direct_context,all_search_sources_max@0.25,237,502,2.1181434599156117,39,861,3.632911392405063,0.3228803716608595,0.5537848605577689,0.40792369772560527,0.3069928721183529,0.36514359995372647,0.8354430379746836,1.0,0.9103448275862069,39,0,all_search_sources_max,0.25
