label_scope,config,n_news,gold_positive_pairs,gold_mean_labels,gold_empty_news,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,source,threshold
all,search_few_shot_major_v3@0.30,237,656,2.7679324894514767,10,212,0.8945147679324894,0.6132075471698113,0.19817073170731708,0.2995391705069124,0.16210225358079275,0.31139240506329113,0.966824644549763,0.8986784140969163,0.9315068493150684,7,23,search_few_shot_major_v3,0.3
all,search_few_shot_major_v3@0.35,237,656,2.7679324894514767,10,143,0.6033755274261603,0.7062937062937062,0.15396341463414634,0.2528160200250313,0.1587097316141963,0.2619449467550733,0.993006993006993,0.6255506607929515,0.7675675675675676,1,85,search_few_shot_major_v3,0.35
all,search_few_shot_major_v3@0.40,237,656,2.7679324894514767,10,143,0.6033755274261603,0.7062937062937062,0.15396341463414634,0.2528160200250313,0.1587097316141963,0.2619449467550733,0.993006993006993,0.6255506607929515,0.7675675675675676,1,85,search_few_shot_major_v3,0.4
all,search_few_shot_major_v3@0.45,237,656,2.7679324894514767,10,143,0.6033755274261603,0.7062937062937062,0.15396341463414634,0.2528160200250313,0.1587097316141963,0.2619449467550733,0.993006993006993,0.6255506607929515,0.7675675675675676,1,85,search_few_shot_major_v3,0.45
all,search_few_shot_major_v3@0.50,237,656,2.7679324894514767,10,143,0.6033755274261603,0.7062937062937062,0.15396341463414634,0.2528160200250313,0.1587097316141963,0.2619449467550733,0.993006993006993,0.6255506607929515,0.7675675675675676,1,85,search_few_shot_major_v3,0.5
all,search_few_shot_major_v3@0.55,237,656,2.7679324894514767,10,143,0.6033755274261603,0.7062937062937062,0.15396341463414634,0.2528160200250313,0.1587097316141963,0.2619449467550733,0.993006993006993,0.6255506607929515,0.7675675675675676,1,85,search_few_shot_major_v3,0.55
all,search_few_shot_major_v3@0.60,237,656,2.7679324894514767,10,143,0.6033755274261603,0.7062937062937062,0.15396341463414634,0.2528160200250313,0.1587097316141963,0.2619449467550733,0.993006993006993,0.6255506607929515,0.7675675675675676,1,85,search_few_shot_major_v3,0.6
all,search_few_shot_major_v3@0.70,237,656,2.7679324894514767,10,36,0.1518987341772152,0.8333333333333334,0.04573170731707317,0.08670520231213873,0.06803348222083858,0.10762507534659432,1.0,0.15859030837004406,0.2737642585551331,0,191,search_few_shot_major_v3,0.7
all,search_few_shot_major_v3@0.80,237,656,2.7679324894514767,10,36,0.1518987341772152,0.8333333333333334,0.04573170731707317,0.08670520231213873,0.06803348222083858,0.10762507534659432,1.0,0.15859030837004406,0.2737642585551331,0,191,search_few_shot_major_v3,0.8
all,search_few_shot_major_v3@0.90,237,656,2.7679324894514767,10,36,0.1518987341772152,0.8333333333333334,0.04573170731707317,0.08670520231213873,0.06803348222083858,0.10762507534659432,1.0,0.15859030837004406,0.2737642585551331,0,191,search_few_shot_major_v3,0.9
all,recall_max_think_false@default_is_relevant,237,656,2.7679324894514767,10,118,0.4978902953586498,0.7966101694915254,0.14329268292682926,0.24289405684754523,0.12083452232430592,0.2340365682137834,1.0,0.46255506607929514,0.6325301204819277,0,122,recall_max_think_false,default
all,recall_max_think_false@0.05,237,656,2.7679324894514767,10,205,0.8649789029535865,0.6682926829268293,0.20884146341463414,0.31823461091753774,0.14028856213764918,0.3195700221016677,0.9738219895287958,0.8193832599118943,0.8899521531100478,5,41,recall_max_think_false,0.05
all,recall_max_think_false@0.10,237,656,2.7679324894514767,10,205,0.8649789029535865,0.6682926829268293,0.20884146341463414,0.31823461091753774,0.14028856213764918,0.3195700221016677,0.9738219895287958,0.8193832599118943,0.8899521531100478,5,41,recall_max_think_false,0.1
all,recall_max_think_false@0.15,237,656,2.7679324894514767,10,205,0.8649789029535865,0.6682926829268293,0.20884146341463414,0.31823461091753774,0.14028856213764918,0.3195700221016677,0.9738219895287958,0.8193832599118943,0.8899521531100478,5,41,recall_max_think_false,0.15
all,recall_max_think_false@0.20,237,656,2.7679324894514767,10,205,0.8649789029535865,0.6682926829268293,0.20884146341463414,0.31823461091753774,0.14028856213764918,0.3195700221016677,0.9738219895287958,0.8193832599118943,0.8899521531100478,5,41,recall_max_think_false,0.2
all,recall_max_think_false@0.25,237,656,2.7679324894514767,10,205,0.8649789029535865,0.6682926829268293,0.20884146341463414,0.31823461091753774,0.14028856213764918,0.3195700221016677,0.9738219895287958,0.8193832599118943,0.8899521531100478,5,41,recall_max_think_false,0.25
all,recall_max_think_false@0.30,237,656,2.7679324894514767,10,205,0.8649789029535865,0.6682926829268293,0.20884146341463414,0.31823461091753774,0.14028856213764918,0.3195700221016677,0.9738219895287958,0.8193832599118943,0.8899521531100478,5,41,recall_max_think_false,0.3
all,recall_max_think_false@0.35,237,656,2.7679324894514767,10,129,0.5443037974683544,0.813953488372093,0.1600609756097561,0.267515923566879,0.13386137530719394,0.25963431786216595,1.0,0.5066079295154186,0.672514619883041,0,112,recall_max_think_false,0.35
all,recall_max_think_false@0.40,237,656,2.7679324894514767,10,129,0.5443037974683544,0.813953488372093,0.1600609756097561,0.267515923566879,0.13386137530719394,0.25963431786216595,1.0,0.5066079295154186,0.672514619883041,0,112,recall_max_think_false,0.4
all,recall_max_think_false@0.45,237,656,2.7679324894514767,10,129,0.5443037974683544,0.813953488372093,0.1600609756097561,0.267515923566879,0.13386137530719394,0.25963431786216595,1.0,0.5066079295154186,0.672514619883041,0,112,recall_max_think_false,0.45
all,recall_max_think_false@0.50,237,656,2.7679324894514767,10,129,0.5443037974683544,0.813953488372093,0.1600609756097561,0.267515923566879,0.13386137530719394,0.25963431786216595,1.0,0.5066079295154186,0.672514619883041,0,112,recall_max_think_false,0.5
all,recall_max_think_false@0.55,237,656,2.7679324894514767,10,129,0.5443037974683544,0.813953488372093,0.1600609756097561,0.267515923566879,0.13386137530719394,0.25963431786216595,1.0,0.5066079295154186,0.672514619883041,0,112,recall_max_think_false,0.55
all,recall_max_think_false@0.60,237,656,2.7679324894514767,10,129,0.5443037974683544,0.813953488372093,0.1600609756097561,0.267515923566879,0.13386137530719394,0.25963431786216595,1.0,0.5066079295154186,0.672514619883041,0,112,recall_max_think_false,0.6
all,recall_max_think_false@0.70,237,656,2.7679324894514767,10,37,0.15611814345991562,0.8648648648648649,0.04878048780487805,0.09235209235209235,0.04721511455380085,0.10964436407474383,1.0,0.15418502202643172,0.26717557251908397,0,192,recall_max_think_false,0.7
all,recall_max_think_false@0.80,237,656,2.7679324894514767,10,37,0.15611814345991562,0.8648648648648649,0.04878048780487805,0.09235209235209235,0.04721511455380085,0.10964436407474383,1.0,0.15418502202643172,0.26717557251908397,0,192,recall_max_think_false,0.8
all,recall_max_think_false@0.90,237,656,2.7679324894514767,10,37,0.15611814345991562,0.8648648648648649,0.04878048780487805,0.09235209235209235,0.04721511455380085,0.10964436407474383,1.0,0.15418502202643172,0.26717557251908397,0,192,recall_max_think_false,0.9
all,recall_max_think_true@default_is_relevant,237,656,2.7679324894514767,10,124,0.5232067510548524,0.8467741935483871,0.1600609756097561,0.2692307692307692,0.11789881252498385,0.26126180429977897,1.0,0.4977973568281938,0.6647058823529411,0,114,recall_max_think_true,default
all,recall_max_think_true@0.05,237,656,2.7679324894514767,10,201,0.8481012658227848,0.7263681592039801,0.2225609756097561,0.34072345390898484,0.12945351108424585,0.3477195097448261,0.9789473684210527,0.8193832599118943,0.8920863309352518,4,41,recall_max_think_true,0.05
all,recall_max_think_true@0.10,237,656,2.7679324894514767,10,201,0.8481012658227848,0.7263681592039801,0.2225609756097561,0.34072345390898484,0.12945351108424585,0.3477195097448261,0.9789473684210527,0.8193832599118943,0.8920863309352518,4,41,recall_max_think_true,0.1
all,recall_max_think_true@0.15,237,656,2.7679324894514767,10,201,0.8481012658227848,0.7263681592039801,0.2225609756097561,0.34072345390898484,0.12945351108424585,0.3477195097448261,0.9789473684210527,0.8193832599118943,0.8920863309352518,4,41,recall_max_think_true,0.15
all,recall_max_think_true@0.20,237,656,2.7679324894514767,10,201,0.8481012658227848,0.7263681592039801,0.2225609756097561,0.34072345390898484,0.12945351108424585,0.3477195097448261,0.9789473684210527,0.8193832599118943,0.8920863309352518,4,41,recall_max_think_true,0.2
all,recall_max_think_true@0.25,237,656,2.7679324894514767,10,201,0.8481012658227848,0.7263681592039801,0.2225609756097561,0.34072345390898484,0.12945351108424585,0.3477195097448261,0.9789473684210527,0.8193832599118943,0.8920863309352518,4,41,recall_max_think_true,0.25
all,recall_max_think_true@0.30,237,656,2.7679324894514767,10,201,0.8481012658227848,0.7263681592039801,0.2225609756097561,0.34072345390898484,0.12945351108424585,0.3477195097448261,0.9789473684210527,0.8193832599118943,0.8920863309352518,4,41,recall_max_think_true,0.3
all,recall_max_think_true@0.35,237,656,2.7679324894514767,10,135,0.569620253164557,0.8518518518518519,0.17530487804878048,0.29077117572692796,0.12738899594640457,0.2847498493068113,1.0,0.5462555066079295,0.7065527065527065,0,103,recall_max_think_true,0.35
all,recall_max_think_true@0.40,237,656,2.7679324894514767,10,135,0.569620253164557,0.8518518518518519,0.17530487804878048,0.29077117572692796,0.12738899594640457,0.2847498493068113,1.0,0.5462555066079295,0.7065527065527065,0,103,recall_max_think_true,0.4
all,recall_max_think_true@0.45,237,656,2.7679324894514767,10,135,0.569620253164557,0.8518518518518519,0.17530487804878048,0.29077117572692796,0.12738899594640457,0.2847498493068113,1.0,0.5462555066079295,0.7065527065527065,0,103,recall_max_think_true,0.45
all,recall_max_think_true@0.50,237,656,2.7679324894514767,10,135,0.569620253164557,0.8518518518518519,0.17530487804878048,0.29077117572692796,0.12738899594640457,0.2847498493068113,1.0,0.5462555066079295,0.7065527065527065,0,103,recall_max_think_true,0.5
all,recall_max_think_true@0.55,237,656,2.7679324894514767,10,135,0.569620253164557,0.8518518518518519,0.17530487804878048,0.29077117572692796,0.12738899594640457,0.2847498493068113,1.0,0.5462555066079295,0.7065527065527065,0,103,recall_max_think_true,0.55
all,recall_max_think_true@0.60,237,656,2.7679324894514767,10,135,0.569620253164557,0.8518518518518519,0.17530487804878048,0.29077117572692796,0.12738899594640457,0.2847498493068113,1.0,0.5462555066079295,0.7065527065527065,0,103,recall_max_think_true,0.6
all,recall_max_think_true@0.70,237,656,2.7679324894514767,10,40,0.16877637130801687,0.9,0.054878048780487805,0.10344827586206896,0.05014835826812311,0.12077556761101065,1.0,0.1762114537444934,0.299625468164794,0,187,recall_max_think_true,0.7
all,recall_max_think_true@0.80,237,656,2.7679324894514767,10,40,0.16877637130801687,0.9,0.054878048780487805,0.10344827586206896,0.05014835826812311,0.12077556761101065,1.0,0.1762114537444934,0.299625468164794,0,187,recall_max_think_true,0.8
all,recall_max_think_true@0.90,237,656,2.7679324894514767,10,40,0.16877637130801687,0.9,0.054878048780487805,0.10344827586206896,0.05014835826812311,0.12077556761101065,1.0,0.1762114537444934,0.299625468164794,0,187,recall_max_think_true,0.9
all,grouped_event_think_true@default_is_relevant,237,656,2.7679324894514767,10,119,0.5021097046413502,0.6974789915966386,0.12652439024390244,0.21419354838709678,0.2111064777146983,0.19770276605719644,1.0,0.34801762114537443,0.5163398692810458,0,148,grouped_event_think_true,default
all,grouped_event_think_true@0.05,237,656,2.7679324894514767,10,526,2.219409282700422,0.39543726235741444,0.3170731707317073,0.35194585448392557,0.24418953533235618,0.3118761454204492,0.9740932642487047,0.8281938325991189,0.8952380952380953,5,39,grouped_event_think_true,0.05
all,grouped_event_think_true@0.10,237,656,2.7679324894514767,10,526,2.219409282700422,0.39543726235741444,0.3170731707317073,0.35194585448392557,0.24418953533235618,0.3118761454204492,0.9740932642487047,0.8281938325991189,0.8952380952380953,5,39,grouped_event_think_true,0.1
all,grouped_event_think_true@0.15,237,656,2.7679324894514767,10,526,2.219409282700422,0.39543726235741444,0.3170731707317073,0.35194585448392557,0.24418953533235618,0.3118761454204492,0.9740932642487047,0.8281938325991189,0.8952380952380953,5,39,grouped_event_think_true,0.15
all,grouped_event_think_true@0.20,237,656,2.7679324894514767,10,526,2.219409282700422,0.39543726235741444,0.3170731707317073,0.35194585448392557,0.24418953533235618,0.3118761454204492,0.9740932642487047,0.8281938325991189,0.8952380952380953,5,39,grouped_event_think_true,0.2
all,grouped_event_think_true@0.25,237,656,2.7679324894514767,10,526,2.219409282700422,0.39543726235741444,0.3170731707317073,0.35194585448392557,0.24418953533235618,0.3118761454204492,0.9740932642487047,0.8281938325991189,0.8952380952380953,5,39,grouped_event_think_true,0.25
all,grouped_event_think_true@0.30,237,656,2.7679324894514767,10,526,2.219409282700422,0.39543726235741444,0.3170731707317073,0.35194585448392557,0.24418953533235618,0.3118761454204492,0.9740932642487047,0.8281938325991189,0.8952380952380953,5,39,grouped_event_think_true,0.3
all,grouped_event_think_true@0.35,237,656,2.7679324894514767,10,144,0.6075949367088608,0.6388888888888888,0.1402439024390244,0.23,0.18438920837701425,0.2042897327707454,1.0,0.3920704845814978,0.5632911392405063,0,138,grouped_event_think_true,0.35
all,grouped_event_think_true@0.40,237,656,2.7679324894514767,10,144,0.6075949367088608,0.6388888888888888,0.1402439024390244,0.23,0.18438920837701425,0.2042897327707454,1.0,0.3920704845814978,0.5632911392405063,0,138,grouped_event_think_true,0.4
all,grouped_event_think_true@0.45,237,656,2.7679324894514767,10,144,0.6075949367088608,0.6388888888888888,0.1402439024390244,0.23,0.18438920837701425,0.2042897327707454,1.0,0.3920704845814978,0.5632911392405063,0,138,grouped_event_think_true,0.45
all,grouped_event_think_true@0.50,237,656,2.7679324894514767,10,144,0.6075949367088608,0.6388888888888888,0.1402439024390244,0.23,0.18438920837701425,0.2042897327707454,1.0,0.3920704845814978,0.5632911392405063,0,138,grouped_event_think_true,0.5
all,grouped_event_think_true@0.55,237,656,2.7679324894514767,10,144,0.6075949367088608,0.6388888888888888,0.1402439024390244,0.23,0.18438920837701425,0.2042897327707454,1.0,0.3920704845814978,0.5632911392405063,0,138,grouped_event_think_true,0.55
all,grouped_event_think_true@0.60,237,656,2.7679324894514767,10,144,0.6075949367088608,0.6388888888888888,0.1402439024390244,0.23,0.18438920837701425,0.2042897327707454,1.0,0.3920704845814978,0.5632911392405063,0,138,grouped_event_think_true,0.6
all,grouped_event_think_true@0.70,237,656,2.7679324894514767,10,30,0.12658227848101267,0.9,0.041158536585365856,0.07871720116618076,0.12274612429463269,0.10092425155716295,1.0,0.12334801762114538,0.2196078431372549,0,199,grouped_event_think_true,0.7
all,grouped_event_think_true@0.80,237,656,2.7679324894514767,10,30,0.12658227848101267,0.9,0.041158536585365856,0.07871720116618076,0.12274612429463269,0.10092425155716295,1.0,0.12334801762114538,0.2196078431372549,0,199,grouped_event_think_true,0.8
all,grouped_event_think_true@0.90,237,656,2.7679324894514767,10,30,0.12658227848101267,0.9,0.041158536585365856,0.07871720116618076,0.12274612429463269,0.10092425155716295,1.0,0.12334801762114538,0.2196078431372549,0,199,grouped_event_think_true,0.9
all,latent_candidate_v2_think_true_bad_schema@default_is_relevant,237,656,2.7679324894514767,10,14,0.05907172995780591,0.7857142857142857,0.01676829268292683,0.03283582089552239,0.01871033158616385,0.061744022503516176,1.0,0.04405286343612335,0.08438818565400844,0,217,latent_candidate_v2_think_true_bad_schema,default
all,latent_candidate_v2_think_true_bad_schema@0.05,237,656,2.7679324894514767,10,25,0.10548523206751055,0.52,0.019817073170731708,0.0381791483113069,0.023120782332270294,0.0620253164556962,0.9473684210526315,0.07929515418502203,0.14634146341463414,1,209,latent_candidate_v2_think_true_bad_schema,0.05
all,latent_candidate_v2_think_true_bad_schema@0.10,237,656,2.7679324894514767,10,25,0.10548523206751055,0.52,0.019817073170731708,0.0381791483113069,0.023120782332270294,0.0620253164556962,0.9473684210526315,0.07929515418502203,0.14634146341463414,1,209,latent_candidate_v2_think_true_bad_schema,0.1
all,latent_candidate_v2_think_true_bad_schema@0.15,237,656,2.7679324894514767,10,25,0.10548523206751055,0.52,0.019817073170731708,0.0381791483113069,0.023120782332270294,0.0620253164556962,0.9473684210526315,0.07929515418502203,0.14634146341463414,1,209,latent_candidate_v2_think_true_bad_schema,0.15
all,latent_candidate_v2_think_true_bad_schema@0.20,237,656,2.7679324894514767,10,25,0.10548523206751055,0.52,0.019817073170731708,0.0381791483113069,0.023120782332270294,0.0620253164556962,0.9473684210526315,0.07929515418502203,0.14634146341463414,1,209,latent_candidate_v2_think_true_bad_schema,0.2
all,latent_candidate_v2_think_true_bad_schema@0.25,237,656,2.7679324894514767,10,25,0.10548523206751055,0.52,0.019817073170731708,0.0381791483113069,0.023120782332270294,0.0620253164556962,0.9473684210526315,0.07929515418502203,0.14634146341463414,1,209,latent_candidate_v2_think_true_bad_schema,0.25
all,latent_candidate_v2_think_true_bad_schema@0.30,237,656,2.7679324894514767,10,25,0.10548523206751055,0.52,0.019817073170731708,0.0381791483113069,0.023120782332270294,0.0620253164556962,0.9473684210526315,0.07929515418502203,0.14634146341463414,1,209,latent_candidate_v2_think_true_bad_schema,0.3
all,latent_candidate_v2_think_true_bad_schema@0.35,237,656,2.7679324894514767,10,20,0.08438818565400844,0.55,0.01676829268292683,0.03254437869822485,0.015594242571847479,0.06476793248945148,1.0,0.07488986784140969,0.13934426229508196,0,210,latent_candidate_v2_think_true_bad_schema,0.35
all,latent_candidate_v2_think_true_bad_schema@0.40,237,656,2.7679324894514767,10,20,0.08438818565400844,0.55,0.01676829268292683,0.03254437869822485,0.015594242571847479,0.06476793248945148,1.0,0.07488986784140969,0.13934426229508196,0,210,latent_candidate_v2_think_true_bad_schema,0.4
all,latent_candidate_v2_think_true_bad_schema@0.45,237,656,2.7679324894514767,10,20,0.08438818565400844,0.55,0.01676829268292683,0.03254437869822485,0.015594242571847479,0.06476793248945148,1.0,0.07488986784140969,0.13934426229508196,0,210,latent_candidate_v2_think_true_bad_schema,0.45
all,latent_candidate_v2_think_true_bad_schema@0.50,237,656,2.7679324894514767,10,20,0.08438818565400844,0.55,0.01676829268292683,0.03254437869822485,0.015594242571847479,0.06476793248945148,1.0,0.07488986784140969,0.13934426229508196,0,210,latent_candidate_v2_think_true_bad_schema,0.5
all,latent_candidate_v2_think_true_bad_schema@0.55,237,656,2.7679324894514767,10,20,0.08438818565400844,0.55,0.01676829268292683,0.03254437869822485,0.015594242571847479,0.06476793248945148,1.0,0.07488986784140969,0.13934426229508196,0,210,latent_candidate_v2_think_true_bad_schema,0.55
all,latent_candidate_v2_think_true_bad_schema@0.60,237,656,2.7679324894514767,10,20,0.08438818565400844,0.55,0.01676829268292683,0.03254437869822485,0.015594242571847479,0.06476793248945148,1.0,0.07488986784140969,0.13934426229508196,0,210,latent_candidate_v2_think_true_bad_schema,0.6
all,latent_candidate_v2_think_true_bad_schema@0.70,237,656,2.7679324894514767,10,0,0.0,0.0,0.0,0.0,0.0,0.04219409282700422,0.0,0.0,0.0,0,227,latent_candidate_v2_think_true_bad_schema,0.7
all,latent_candidate_v2_think_true_bad_schema@0.80,237,656,2.7679324894514767,10,0,0.0,0.0,0.0,0.0,0.0,0.04219409282700422,0.0,0.0,0.0,0,227,latent_candidate_v2_think_true_bad_schema,0.8
all,latent_candidate_v2_think_true_bad_schema@0.90,237,656,2.7679324894514767,10,0,0.0,0.0,0.0,0.0,0.0,0.04219409282700422,0.0,0.0,0.0,0,227,latent_candidate_v2_think_true_bad_schema,0.9
all,latent_candidate_v3_think_true@default_is_relevant,237,656,2.7679324894514767,10,305,1.2869198312236287,0.6065573770491803,0.2820121951219512,0.3850156087408949,0.26521253791750743,0.3272291936848898,0.9698795180722891,0.7092511013215859,0.8193384223918575,5,66,latent_candidate_v3_think_true,default
all,latent_candidate_v3_think_true@0.05,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_candidate_v3_think_true,0.05
all,latent_candidate_v3_think_true@0.10,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_candidate_v3_think_true,0.1
all,latent_candidate_v3_think_true@0.15,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_candidate_v3_think_true,0.15
all,latent_candidate_v3_think_true@0.20,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_candidate_v3_think_true,0.2
all,latent_candidate_v3_think_true@0.25,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_candidate_v3_think_true,0.25
all,latent_candidate_v3_think_true@0.30,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_candidate_v3_think_true,0.3
all,latent_candidate_v3_think_true@0.35,237,656,2.7679324894514767,10,332,1.40084388185654,0.608433734939759,0.3079268292682927,0.4089068825910931,0.25886155934535404,0.3655180496952649,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_candidate_v3_think_true,0.35
all,latent_candidate_v3_think_true@0.40,237,656,2.7679324894514767,10,332,1.40084388185654,0.608433734939759,0.3079268292682927,0.4089068825910931,0.25886155934535404,0.3655180496952649,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_candidate_v3_think_true,0.4
all,latent_candidate_v3_think_true@0.45,237,656,2.7679324894514767,10,327,1.379746835443038,0.6146788990825688,0.30640243902439024,0.40895218718209564,0.2554739974240338,0.36576920500971133,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_candidate_v3_think_true,0.45
all,latent_candidate_v3_think_true@0.50,237,656,2.7679324894514767,10,327,1.379746835443038,0.6146788990825688,0.30640243902439024,0.40895218718209564,0.2554739974240338,0.36576920500971133,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_candidate_v3_think_true,0.5
all,latent_candidate_v3_think_true@0.55,237,656,2.7679324894514767,10,327,1.379746835443038,0.6146788990825688,0.30640243902439024,0.40895218718209564,0.2554739974240338,0.36576920500971133,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_candidate_v3_think_true,0.55
all,latent_candidate_v3_think_true@0.60,237,656,2.7679324894514767,10,327,1.379746835443038,0.6146788990825688,0.30640243902439024,0.40895218718209564,0.2554739974240338,0.36576920500971133,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_candidate_v3_think_true,0.6
all,latent_candidate_v3_think_true@0.70,237,656,2.7679324894514767,10,38,0.16033755274261605,0.8947368421052632,0.051829268292682924,0.09798270893371758,0.11144909337329059,0.11056861563190676,1.0,0.14537444933920704,0.25384615384615383,0,194,latent_candidate_v3_think_true,0.7
all,latent_candidate_v3_think_true@0.80,237,656,2.7679324894514767,10,37,0.15611814345991562,0.8918918918918919,0.05030487804878049,0.09523809523809523,0.11065249800009111,0.1098653807514567,1.0,0.14537444933920704,0.25384615384615383,0,194,latent_candidate_v3_think_true,0.8
all,latent_candidate_v3_think_true@0.90,237,656,2.7679324894514767,10,34,0.14345991561181434,0.9117647058823529,0.04725609756097561,0.08985507246376812,0.09703622921140852,0.10825798673899939,1.0,0.14537444933920704,0.25384615384615383,0,194,latent_candidate_v3_think_true,0.9
